,Unnamed: 0,Unnamed: 0.1,clave_ct,nom_turno,nombre_ct,domicilio,localidad_inegi,nombre_localidad,nombre_colonia,municipio,nombre_municipio,sostenimiento,nivel,programa,hombres_1!,mujeres_1!,total_1!,hombres_2!,mujeres_2!,total_2!,hombres_3!,mujeres_3!,total_3!,hombres_4!,mujeres_4!,total_4!,hombres_5!,mujeres_5!,total_5!,hombres_6!,mujeres_6!,total_6!,hombres_total,mujeres_total,matricula_total,docentes,grupos,docenete_educacion_fisica,docente_actividades_artisticas,docente_actividades_tecnonologicas,docente_de_idiomas,personal_de_administrativo_y_servicios,director_con_grupo,director_sin_grupo,total_de_personal
4472,4472,4472,14KJN0672G,MATUTINO,LOS_MEZQUITES,CONOCIDO,58,LOS_MEZQUITES,0,29,CUQUIO,FEDERAL,PREESCOLAR,CONAFE,0,1,1,1,3,4,2,2,4,0,0,0,0,0,0,0,0,0,3,6,9,1,1,0,0,0,0,0,0,0,1
4473,4473,4473,14KJN0673F,MATUTINO,PROGRAMA_EL,CONOCIDO,176,EL_PROGRAMA,0,43,LA_HUERTA,FEDERAL,PREESCOLAR,CONAFE,2,0,2,0,7,7,0,2,2,0,0,0,0,0,0,0,0,0,2,9,11,1,1,0,0,0,0,0,0,0,1
4474,4474,4474,14KJN0676C,MATUTINO,JOYA_DE_LOS_INDIOS,CONOCIDO,71,JOYA_DE_LOS_INDIOS,0,85,TAMAZULA_DE_GORDIANO,FEDERAL,PREESCOLAR,CONAFE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4475,4475,4475,14KJN0677B,MATUTINO,LA_PALMITA,CONOCIDO,106,LA_PALMITA,0,85,TAMAZULA_DE_GORDIANO,FEDERAL,PREESCOLAR,CONAFE,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,1
4476,4476,4476,14KJN0679Z,MATUTINO,VENADAS_LAS,CONOCIDO,195,LAS_VENADAS,0,124,ZAPOTLANEJO,FEDERAL,PREESCOLAR,CONAFE,1,1,2,5,2,7,4,1,5,0,0,0,0,0,0,0,0,0,10,4,14,1,1,0,0,0,0,0,0,0,1
4477,4477,4477,14KJN0682N,MATUTINO,BUENOS_AIRES,CONOCIDO,25,BUENOS_AIRES,0,124,ZAPOTLANEJO,FEDERAL,PREESCOLAR,CONAFE,0,0,0,2,4,6,1,3,4,0,0,0,0,0,0,0,0,0,3,7,10,1,1,0,0,0,0,0,0,0,1
4478,4478,4478,14KJN0683M,MATUTINO,LA_JOYA_GRANDE,CONOCIDO,89,LA_JOYA_GRANDE,0,124,ZAPOTLANEJO,FEDERAL,PREESCOLAR,CONAFE,1,0,1,2,2,4,0,1,1,0,0,0,0,0,0,0,0,0,3,3,6,1,1,0,0,0,0,0,0,0,1
4479,4479,4479,14KJN0685K,MATUTINO,SALTO_DE_COYOTES,CONOCIDO,162,SALTO_DE_COYOTES,0,124,ZAPOTLANEJO,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,1
4480,4480,4480,14KJN0688H,MATUTINO,LOS_ESTRADA,CONOCIDO,60,ACATITLAN,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,1,1,2,4,6,0,0,0,0,0,0,0,0,0,2,5,7,1,1,0,0,0,0,0,0,0,1
4481,4481,4481,14KJN0689G,MATUTINO,EL_PARAISO,CONOCIDO,340,EL_PARAISO,0,108,TUXPAN,FEDERAL,PREESCOLAR,CONAFE,7,2,9,0,3,3,1,1,2,0,0,0,0,0,0,0,0,0,8,6,14,1,1,0,0,0,0,0,0,0,1
4482,4482,4482,14KJN0691V,MATUTINO,RANCHO_DE_ARRIBA,CONOCIDO,7,RANCHO_DE_ARRIBA,0,31,CHIMALTITAN,FEDERAL,PREESCOLAR,CONAFE,0,2,2,0,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0,0,0,0,0,0,0,1
4483,4483,4483,14KJN0697P,MATUTINO,CUESTA_CHICA,CONOCIDO,7,CUESTA_CHICA,0,105,TOTOTLAN,FEDERAL,PREESCOLAR,CONAFE,1,1,2,4,1,5,0,1,1,0,0,0,0,0,0,0,0,0,5,3,8,1,1,0,0,0,0,0,0,0,1
4484,4484,4484,14KJN0703J,MATUTINO,CERRITO_DE_TIERRA,CONOCIDO,20,CERRITO_DE_TIERRA,0,29,CUQUIO,FEDERAL,PREESCOLAR,CONAFE,1,2,3,4,8,12,0,2,2,0,0,0,0,0,0,0,0,0,5,12,17,1,1,0,0,0,0,0,0,0,1
4485,4485,4485,14KJN0704I,MATUTINO,SAN_ANGEL,CONOCIDO,77,SAN_ANGEL,0,13,ATOTONILCO_EL_ALTO,FEDERAL,PREESCOLAR,CONAFE,0,1,1,0,2,2,1,3,4,0,0,0,0,0,0,0,0,0,1,6,7,1,1,0,0,0,0,0,0,0,1
4486,4486,4486,14KJN0705H,MATUTINO,TEJA_LA,CONOCIDO,37,LA_TEJA,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERAL,PREESCOLAR,CONAFE,1,0,1,2,2,4,2,0,2,0,0,0,0,0,0,0,0,0,5,2,7,1,1,0,0,0,0,0,0,0,1
4487,4487,4487,14KJN0706G,MATUTINO,BUCKINGHAM,CONOCIDO,12,BUCKINGHAM,0,17,AYUTLA,FEDERAL,PREESCOLAR,CONAFE,1,3,4,5,0,5,0,1,1,0,0,0,0,0,0,0,0,0,6,4,10,1,1,0,0,0,0,0,0,0,1
4488,4488,4488,14KJN0707F,MATUTINO,ESCALON,CONOCIDO,24,EL_ESCALON,0,71,SAN_CRISTOBAL_DE_LA_BARRANCA,FEDERAL,PREESCOLAR,CONAFE,1,0,1,2,3,5,1,2,3,0,0,0,0,0,0,0,0,0,4,5,9,1,1,0,0,0,0,0,0,0,1
4489,4489,4489,14KJN0711S,MATUTINO,LOMA_DE_ENMEDIO,CONOCIDO,47,LOMA_DE_ENMEDIO,0,29,CUQUIO,FEDERAL,PREESCOLAR,CONAFE,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
4490,4490,4490,14KJN0712R,MATUTINO,TOTUATE,CONOCIDO,241,TOTUATE,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,0,0,3,3,6,3,2,5,0,0,0,0,0,0,0,0,0,6,5,11,1,1,0,0,0,0,0,0,0,1
4491,4491,4491,14KJN0716N,MATUTINO,SAN_JUAN_DE_NAVARRETE,CONOCIDO,198,SAN_JUAN_DE_NAVARRETE,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,1,1,2,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,2,4,6,1,1,0,0,0,0,0,0,0,1
4492,4492,4492,14KJN0717M,MATUTINO,LOS_BAAOS,CONOCIDO,202,LOS_BAAOS,0,43,LA_HUERTA,FEDERAL,PREESCOLAR,CONAFE,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0
4493,4493,4493,14KJN0720Z,MATUTINO,LA_VIBORA,CONOCIDO,52,LA_VIBORA,0,123,ZAPOTLAN_DEL_REY,FEDERAL,PREESCOLAR,CONAFE,4,4,8,4,3,7,0,3,3,0,0,0,0,0,0,0,0,0,8,10,18,1,1,0,0,0,0,0,0,0,1
