,Unnamed: 0,Unnamed: 0.1,clave_ct,nom_turno,nombre_ct,domicilio,localidad_inegi,nombre_localidad,colonia,nombre_colonia,municipio_clave_inegi,nombre_municipio,sostenimiento,nivel,programa,deserciin_intracurricular,reprobaciin,reprobaciin__con_regularizados,eficiencia_terminal
8275,8275,8275,14DPR0965A,MATUTINO,SANTOS_DEGOLLADO,CONOCIDO,136,EL_SANTO,0,0,91,TEOCALTICHE,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8276,8276,8276,14DPR0966Z,MATUTINO,LEONA_VICARIO,CONOCIDO,141,EL_SOYATAL,0,0,91,TEOCALTICHE,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8277,8277,8277,14DPR0967Z,MATUTINO,NIAOS_HEROES,NIAOS_HEROES_1,143,EL_TABLERO,0,0,91,TEOCALTICHE,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8278,8278,8278,14DPR0969X,MATUTINO,PEDRO_MORENO,REVOLUCION,150,LA_TRINIDAD,0,0,91,TEOCALTICHE,FEDERALIZADO,PRIMARIA,GENERAL,4.55,0.0,,25.0
8279,8279,8279,14DPR0970M,MATUTINO,REDENCION,NIAOS_HEROES_49,153,VILLA_DE_ORNELAS,0,0,91,TEOCALTICHE,FEDERALIZADO,PRIMARIA,GENERAL,1.56,3.17,,80.0
8280,8280,8280,14DPR0971L,VESPERTINO,VICENTE_GUERRERO,CONOCIDO,2,AGUA_HONDA,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,12.5,0.0,,100.0
8281,8281,8281,14DPR0972K,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,MORELOS_90,3,ATOTONILCO,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8282,8282,8282,14DPR0973J,MATUTINO,AMADO_NERVO,ITURBIDE_50,4,CITALA,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,5.0,0.0,,94.74
8283,8283,8283,14DPR0974I,MATUTINO,JOSEFA_ORTIZ_DE_DOMINGUEZ,INDEPENDENCIA_68,6,COLONIAS_DEL_GAVILAN,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8284,8284,8284,14DPR0975H,MATUTINO,AGUSTIN_YAAEZ,JUAREZ_263,1,TEOCUITATLAN_DE_CORONA,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,75.0
8285,8285,8285,14DPR0976G,MATUTINO,20_DE_NOVIEMBRE,HIDALGO_7,8,CHAMACUERO,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,77.78
8286,8286,8286,14DPR0977F,MATUTINO,FRANCISCO_VILLA,CONOCIDO,11,HUEJOTITLAN,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,22.22,0.0,,100.0
8287,8287,8287,14DPR0978E,MATUTINO,LAZARO_CARDENAS_DEL_RIO,CONOCIDO,12,LAZARO_CARDENAS,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8288,8288,8288,14DPR0979D,MATUTINO,5_DE_MAYO,REVOLUCION_47,16,PUERTA_DE_CITALA,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,6.98,0.0,,100.0
8289,8289,8289,14DPR0981S,MATUTINO,IGNACIO_ALLENDE,ALLENDE_37,4,CITALA,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,12.9,0.0,,50.0
8290,8290,8290,14DPR0982R,MATUTINO,J_VICENTE_NEGRETE,CONOCIDO,21,SAN_JUAN_CITALA,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8291,8291,8291,14DPR0983Q,MATUTINO,RAMON_CORONA,HIDALGO_50,26,TIERRA_BLANCA,0,0,92,TEOCUITATLAN_DE_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8292,8292,8292,14DPR0984P,MATUTINO,FRANCISCO_VILLA,TARASCOS_131,1,TEPATITLAN_DE_MORELOS,9340,LAS_COLONIAS,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,2.16,0.0,,92.31
8293,8293,8293,14DPR0985O,MATUTINO,RAUL_PADILLA_GUTIERREZ,AGUSTIN_RAMIREZ_429,1,TEPATITLAN_DE_MORELOS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,3.16,1.09,,89.61
8294,8294,8294,14DPR0987M,VESPERTINO,MANUEL_M_DIEGUEZ,RIO_SANTIAGO_306,1,OCOTLAN,9035,RIBERAS_DEL_ZULA,63,OCOTLAN,FEDERALIZADO,PRIMARIA,GENERAL,5.0,4.01,,98.46
8295,8295,8295,14DPR0988L,MATUTINO,16_DE_SEPTIEMBRE,QUIRINO_NAVARRO_40,1,TEPATITLAN_DE_MORELOS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,92.21
8296,8296,8296,14DPR0989K,MATUTINO,MANUEL_NAVARRO_DE_LA_TORRE,ESPAAITA_100,1,TEPATITLAN_DE_MORELOS,9013,ESPANITA,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,6.7,4.19,,100.0
8297,8297,8297,14DPR0990Z,MATUTINO,NIAOS_HEROES,ITURBIDE_43,2,ATOTONILCO_EL_BAJO,0,0,114,VILLA_CORONA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8298,8298,8298,14DPR0991Z,MATUTINO,FRANCISCO_I_MADERO,CONOCIDO,29,EL_BAJIO_DE_PLASCENCIA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8299,8299,8299,14DPR0996U,MATUTINO,ADOLFO_LOPEZ_MATEOS,CONOCIDO,385,ATOTONILQUILLO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,6.06,,83.33
8300,8300,8300,14DPR0997T,VESPERTINO,EMILIANO_ZAPATA,CONOCIDO,105,EL_CUATRO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,66.67
8301,8301,8301,14DPR0998S,MATUTINO,PEDRO_MA_ANAYA,CONOCIDO,109,CHARCOS_DE_LA_CAPILLA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,33.33
8302,8302,8302,14DPR0999R,MATUTINO,NIAOS_HEROES,CONOCIDO,399,LOS_CHARCOS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,2.7,0.0,,61.11
8303,8303,8303,14DPR1000G,MATUTINO,BENITO_JUAREZ,KM,112,EL_CHISPEADERO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,2.86,,100.0
8304,8304,8304,14DPR1003D,CONTINUO_(JORNADA_AMPLIADA),JOSE_CLEMENTE_OROZCO,ABEL_SALAZAR,1,TLAQUEPAQUE,6036,EL_ZAPOTE,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,1.1,1.11,,56.52
8305,8305,8305,14DPR1004C,MATUTINO,5_DE_MAYO,CONOCIDO,162,LATILLAS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,50.0
8306,8306,8306,14DPR1005B,MATUTINO,MANUEL_LOPEZ_COTILLA,CONOCIDO,485,EL_LAUREL,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,5.41,,100.0
8307,8307,8307,14DPR1006A,MATUTINO,LIBERTAD,CONOCIDO,166,LA_LOMA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,8.57,0.0,,100.0
8308,8308,8308,14DPR1008Z,MATUTINO,HEROES_DE_LA_INDEPENDENCIA,CONOCIDO,177,LOS_MAGUEYES,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,4.35,,100.0
8309,8309,8309,14DPR1009Y,CONTINUO_(JORNADA_AMPLIADA),VALENTIN_GOMEZ_FARIAS,CONOCIDO,182,MAZATITLAN,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,2.38,0.0,,100.0
8310,8310,8310,14DPR1011M,MATUTINO,NIAOS_HEROES,JUAREZ_273,186,MEZCALA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.59,0.0,,100.0
8311,8311,8311,14DPR1012L,MATUTINO,LAZARO_CARDENAS_DEL_RIO,JOSE_LUIS_RAZO_ZARAGOZA_20,1,LA_BARCA,0,0,18,LA_BARCA,FEDERALIZADO,PRIMARIA,GENERAL,0.51,1.54,,75.61
8312,8312,8312,14DPR1013K,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,CONOCIDO,198,NOPALERA_DE_GONZALEZ,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8313,8313,8313,14DPR1015I,MATUTINO,INDEPENDENCIA,CONOCIDO,200,LAS_OJEDA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,5.88,,100.0
8314,8314,8314,14DPR1016H,MATUTINO,20_DE_NOVIEMBRE,20_DE_NOVIEMBRE_75,205,OJO_DE_AGUA_DE_LATILLAS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,4.63,,100.0
8315,8315,8315,14DPR1019E,MATUTINO,MIGUEL_NEGRETE,HIDALGO_151,223,PEGUEROS,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,3.3,2.44,,100.0
8316,8316,8316,14DPR1021T,MATUTINO,ALVARO_OBREGON,CONOCIDO,230,EL_PINTO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,9.09,0.0,,20.0
8317,8317,8317,14DPR1022S,CONTINUO_(JORNADA_AMPLIADA),AMADO_NERVO,CONOCIDO,246,PUERTA_DE_ACAHUALES,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,0.0
8318,8318,8318,14DPR1023R,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,CONOCIDO,257,RAMBLAS_GRANDE,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8319,8319,8319,14DPR1025P,MATUTINO,BENITO_JUAREZ,CONOCIDO,266,RANCHO_VIEJO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,4.76,0.0,,100.0
8320,8320,8320,14DPR1027N,MATUTINO,IGNACIO_ZARAGOZA,CONOCIDO,273,RINCON_DE_VELAZQUEZ,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,7.14,,100.0
8321,8321,8321,14DPR1028M,MATUTINO,20_DE_NOVIEMBRE,CONOCIDO,702,LA_MOTA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,2.04,0.0,,66.67
8322,8322,8322,14DPR1029L,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,CONOCIDO,278,SACAMECATES,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,3.13,,100.0
8323,8323,8323,14DPR1030A,MATUTINO,5_DE_MAYO,CONOCIDO,102,SALTILLO_DE_ABAJO,0,0,1,ACATIC,FEDERALIZADO,PRIMARIA,GENERAL,6.67,0.0,,100.0
8324,8324,8324,14DPR1031Z,VESPERTINO,5_DE_MAYO,CONOCIDO,820,SAN_BARTOLO_DE_ARRIBA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,0.0
8325,8325,8325,14DPR1032Z,MATUTINO,18_DE_MARZO,CONOCIDO,290,SAN_JOSE_DE_BAZARTE,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,7.58,6.56,,100.0
8326,8326,8326,14DPR1033Y,MATUTINO,ADOLFO_LOPEZ_MATEOS,CONOCIDO,293,SAN_PABLO,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,3.95,4.11,,100.0
8327,8327,8327,14DPR1034X,VESPERTINO,5_DE_MAYO,CONOCIDO,295,SAN_RAMON,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,71.43
8328,8328,8328,14DPR1035W,VESPERTINO,ADOLFO_LOPEZ_MATEOS,CONOCIDO,68,LA_CEBADILLA,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,0.0,4.35,,40.0
8329,8329,8329,14DPR1036V,CONTINUO_(TIEMPO_COMPLETO),CUAUHTEMOC,CONOCIDO,316,TECOMATLAN,0,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,7.1,0.0,,83.33
8330,8330,8330,14DPR1037U,VESPERTINO,FRANCISCO_VILLA,VENUSTIANO_CARRANZA,1,TLAQUEPAQUE,6032,BUENOS_AIRES,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,2.31,2.37,,97.75
8331,8331,8331,14DPR1039S,MATUTINO,ANAHUAC,CONOCIDO,141,SANTA_ANA,0,0,94,TEQUILA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8332,8332,8332,14DPR1040H,CONTINUO_(JORNADA_AMPLIADA),BENITO_JUAREZ,HIDALGO_14,77,EL_MEDINEAO,0,0,94,TEQUILA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,2.33,,95.45
8333,8333,8333,14DPR1041G,MATUTINO,LABORIOSIDAD,CONOCIDO,109,POTRERO_DE_LOS_RIVERA,0,0,94,TEQUILA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,50.0
8334,8334,8334,14DPR1042F,MATUTINO,DEMOCRACIA,MIGUEL_HERNANDEZ_TORRES_3,138,SAN_MARTIN_DE_LAS_CAAAS,0,0,94,TEQUILA,FEDERALIZADO,PRIMARIA,GENERAL,1.79,0.0,,85.0
8335,8335,8335,14DPR1043E,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,CONOCIDO,140,SAN_PEDRO_ANALCO,0,0,94,TEQUILA,FEDERALIZADO,PRIMARIA,GENERAL,1.61,0.0,,100.0
8336,8336,8336,14DPR1044D,MATUTINO,MANUEL_LOPEZ_COTILLA,16_DE_SEPTIEMBRE_49,144,SANTA_TERESA,0,0,94,TEQUILA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.66,,97.22
8337,8337,8337,14DPR1045C,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,CONOCIDO,151,LOS_TANQUES,0,0,94,TEQUILA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8338,8338,8338,14DPR1046B,MATUTINO,BENITO_JUAREZ,CONOCIDO,164,TUITAN,0,0,94,TEQUILA,FEDERALIZADO,PRIMARIA,GENERAL,7.14,0.0,,100.0
8339,8339,8339,14DPR1047A,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,AVENIDA_REVOLUCION_154,6,GENERAL_LUCIO_BLANCO,0,0,95,TEUCHITLAN,FEDERALIZADO,PRIMARIA,GENERAL,4.05,0.0,,92.86
8340,8340,8340,14DPR1048Z,CONTINUO_(TIEMPO_COMPLETO),HILARION_ROMERO_GIL,MADERO_35,1,TEUCHITLAN,9000,TEUCHITLAN,95,TEUCHITLAN,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,0.0
8341,8341,8341,14DPR1049Z,CONTINUO_(JORNADA_AMPLIADA),JOSE_MA_MORELOS_Y_PAVON,16_DE_SEPTIEMBRE_16,3,EL_AMARILLO,0,0,95,TEUCHITLAN,FEDERALIZADO,PRIMARIA,GENERAL,1.89,0.0,,83.33
8342,8342,8342,14DPR1050O,CONTINUO_(TIEMPO_COMPLETO),JOSEFA_ORTIZ_DE_DOMINGUEZ,JUAREZ_89,5,LA_ESTANZUELA,0,0,95,TEUCHITLAN,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,0.0
8343,8343,8343,14DPR1051N,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,CUAUHTEMOC_2,11,LA_VEGA,0,0,95,TEUCHITLAN,FEDERALIZADO,PRIMARIA,GENERAL,0.0,1.49,,100.0
8344,8344,8344,14DPR1052M,MATUTINO,FRANCISCO_JAVIER_MINA,CONOCIDO,6,LOS_AGUAJES,0,0,25,COLOTLAN,FEDERALIZADO,PRIMARIA,GENERAL,20.0,0.0,,50.0
8345,8345,8345,14DPR1053L,CONTINUO_(JORNADA_AMPLIADA),NARCISO_MENDOZA,CONOCIDO,5,AGUA_GORDA,0,0,25,COLOTLAN,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8346,8346,8346,14DPR1054K,MATUTINO,MANUEL_LOPEZ_COTILLA,GUADALUPE_VICTORIA_442,1,TIZAPAN_EL_ALTO,0,0,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,7.6,3.16,,66.67
8347,8347,8347,14DPR1055J,MATUTINO,FILOMENO_MATA,FRANCISCO_I_MADERO_1,8,COLONIA_MADERO,0,0,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,5.88,0.0,,100.0
8348,8348,8348,14DPR1056I,MATUTINO,CORREGIDORA,HIDALGO_4,11,LA_ROSA_AMARILLA,0,0,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,11.76,0.0,,83.33
8349,8349,8349,14DPR1058G,CONTINUO_(JORNADA_AMPLIADA),20_DE_NOVIEMBRE,FRANCISCO_VILLA_118,15,EL_VOLANTIN,0,0,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8350,8350,8350,14DPR1059F,CONTINUO_(JORNADA_AMPLIADA),VICENTE_NEGRETE,VICENTE_NEGRETE_11,4,LA_CAAADA,0,0,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,1.61,1.64,,62.5
8351,8351,8351,14DPR1060V,MATUTINO,20_DE_NOVIEMBRE,MEXICO,1,TIZAPAN_EL_ALTO,9012,SANTA_ANA,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,2.72,0.56,,89.66
8352,8352,8352,14DPR1061U,MATUTINO,RENOVACION,SAN_FRANCISCO_375,1,TIZAPAN_EL_ALTO,0,0,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,1.24,2.01,,84.93
8353,8353,8353,14DPR1062T,CONTINUO_(JORNADA_AMPLIADA),VICENTE_GUERRERO,VICENTE_GUERRERO_8,16,EL_ZAPOTE,0,0,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8354,8354,8354,14DPR1063S,MATUTINO,PLAN_DE_AYALA,LOPEZ_MATEOS_19,14,VILLA_EMILIANO_ZAPATA,0,0,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,0.0,1.9,,77.78
8355,8355,8355,14DPR1064R,MATUTINO,RAMON_CORONA,RAMON_CORONA_16,9,MISMALOYA,0,0,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,100.0
8356,8356,8356,14DPR1065Q,MATUTINO,BENITO_JUAREZ,RIO_SANTIAGO,1,TIZAPAN_EL_ALTO,9002,ATRACADERO,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,1.42,0.0,,80.95
8357,8357,8357,14DPR1067O,CONTINUO_(TIEMPO_COMPLETO),ELEVACION_EJIDAL,MIGUEL_DE_LA_MADRID_10,13,CRUZ_VIEJA,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,92.31
8358,8358,8358,14DPR1068N,MATUTINO,FRANCISCO_GONZALEZ_BOCANEGRA,HIDALGO_21,20,LOS_GAVILANES,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,1.89,0.0,,100.0
8359,8359,8359,14DPR1069M,MATUTINO,ALBERTO_TERAN,JUAREZ_48,33,SANTA_CRUZ_DE_LA_LOMA,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,96.55
8360,8360,8360,14DPR1070B,MATUTINO,REDENCION_CAMPESINA,1_DE_MAYO_4_ORIENTE,35,SANTA_CRUZ_DEL_VALLE,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,2.21,0.16,,100.0
8361,8361,8361,14DPR1071A,MATUTINO,NICOLAS_BRAVO,NICOLAS_BRAVO_126,9,EL_CAPULIN,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,2.59,0.0,,100.0
8362,8362,8362,14DPR1072Z,MATUTINO,RAFAEL_JIMENEZ,MORELOS_22,38,LA_UNION_DEL_CUATRO,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,1.2,0.0,,100.0
8363,8363,8363,14DPR1073Z,MATUTINO,MANUEL_LOPEZ_COTILLA,JUAREZ_18,11,COFRADIA,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,2.02,0.34,,89.19
8364,8364,8364,14DPR1074Y,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,JUAREZ_2,38,LA_UNION_DEL_CUATRO,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,2.95,0.0,,95.24
8365,8365,8365,14DPR1075X,MATUTINO,LAZARO_CARDENAS_DEL_RIO,MADERO,23,LOMAS_DE_TEJEDA,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,5.15,1.43,,100.0
8366,8366,8366,14DPR1076W,MATUTINO,LAZARO_CARDENAS_DEL_RIO,REVOLUCION_73,41,ZAPOTE_DEL_VALLE,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,0.53,3.04,,100.0
8367,8367,8367,14DPR1077V,VESPERTINO,JOSE_MA_MORELOS_Y_PAVON,GONZALEZ_ORTEGA_44,34,SANTA_CRUZ_DE_LAS_FLORES,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,6.55,1.04,,78.08
8368,8368,8368,14DPR1078U,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,GONZALEZ_ORTEGA_44,34,SANTA_CRUZ_DE_LAS_FLORES,0,0,97,TLAJOMULCO_DE_ZUAIGA,FEDERALIZADO,PRIMARIA,GENERAL,0.17,0.35,,100.0
8369,8369,8369,14DPR1080I,CONTINUO_(JORNADA_AMPLIADA),NIAOS_HEROES,NIAOS_HEROES_62,2,AGUA_CALIENTE,0,0,24,COCULA,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,86.67
8370,8370,8370,14DPR1081H,MATUTINO,PLAN_DE_AYUTLA,PASEOS_DE_LA_SERENATA_5000,1,TLAQUEPAQUE,9013,BALCONES_DE_SANTA_MARIA,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,3.06,0.24,,94.59
8371,8371,8371,14DPR1082G,MATUTINO,BENITO_JUAREZ,LUIS_ECHEVERRIA_1,3,LA_CALERILLA,0,0,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,1.75,5.33,,100.0
8372,8372,8372,14DPR1083F,VESPERTINO,JUAN_DE_LA_BARRERA,JUAN_DE_LA_BARRERA_1098,1,TLAQUEPAQUE,9006,LAS_JUNTAS,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,59.26
8373,8373,8373,14DPR1084E,MATUTINO,EMILIANO_ZAPATA,HIDALGO_2,1,TLAQUEPAQUE,9008,MANUEL_LOPEZ_COTILLA,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,2.71,0.0,,97.54
8374,8374,8374,14DPR1085D,MATUTINO,JESUS_GARCIA,MADERO_10,1,TLAQUEPAQUE,6010,TATEPOSCO,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,0.65,1.15,,99.12
8375,8375,8375,14DPR1086C,VESPERTINO,EMILIANO_ZAPATA,ZARAGOZA_14,17,SAN_MARTIN_DE_LAS_FLORES_DE_ABAJO,0,0,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,0.68,0.0,,100.0
8376,8376,8376,14DPR1087B,MATUTINO,EMILIANO_ZAPATA,ZARAGOZA_14,17,SAN_MARTIN_DE_LAS_FLORES_DE_ABAJO,0,0,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,2.05,0.0,,100.0
8377,8377,8377,14DPR1088A,MATUTINO,CONSTITUCION,MORELOS_541,1,TLAQUEPAQUE,9028,LOS_ALTOS,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,86.05
8378,8378,8378,14DPR1089Z,MATUTINO,CUAUHTEMOC,CUAUHTEMOC_13,17,SAN_MARTIN_DE_LAS_FLORES_DE_ABAJO,0,0,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,2.54,0.0,,85.51
8379,8379,8379,14DPR1090P,VESPERTINO,15_DE_MAYO,MORELOS_541,1,TLAQUEPAQUE,9028,LOS_ALTOS,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,80.65
8380,8380,8380,14DPR1091O,MATUTINO,AQUILES_SERDAN,COATLAN,1,GUADALAJARA,9431,NUEVA_ESPAAA,39,GUADALAJARA,FEDERALIZADO,PRIMARIA,GENERAL,6.38,1.52,,65.85
8381,8381,8381,14DPR1092N,VESPERTINO,ROTARIOS,GLENDALE_39,1,TLAQUEPAQUE,0,0,98,SAN_PEDRO_TLAQUEPAQUE,FEDERALIZADO,PRIMARIA,GENERAL,0.0,0.0,,64.1
